Can bus setup done...
Succeful to send start motor command
Succeful to send start motor command
Succeful to send start motor command
16.00 13.33 -0.38 0.63 -1.03 1.86
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -0.98 1.70
16.00 13.33 -0.38 0.63 -1.22 1.88
16.00 13.33 -0.38 0.63 -1.23 1.86
16.00 13.33 -0.38 0.63 -1.20 1.80
16.00 13.33 -0.38 0.63 -1.03 1.80
16.00 13.33 -0.38 0.63 -1.11 1.80
16.00 13.33 -0.38 0.63 -1.09 1.80
16.00 13.33 -0.38 0.63 -0.97 1.78
16.00 13.33 -0.38 0.63 -1.13 1.80
16.00 13.33 -0.38 0.63 -0.98 1.80
16.00 13.33 -0.38 0.63 -1.11 1.78
16.00 13.33 -0.38 0.63 -0.92 1.86
16.00 13.33 -0.38 0.63 -0.91 1.75
16.00 13.33 -0.38 0.63 -1.17 1.83
16.00 13.33 -0.38 0.63 -1.05 1.80
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -0.91 1.84
16.00 13.33 -0.38 0.63 -0.88 1.81
16.00 13.33 -0.38 0.63 -1.09 1.78
16.00 13.33 -0.38 0.63 -1.05 1.80
16.00 13.33 -0.38 0.63 -1.08 1.80
16.00 13.33 -0.38 0.63 -1.02 1.83
16.00 13.33 -0.38 0.63 -0.88 1.77
16.00 13.33 -0.38 0.63 -0.89 1.78
16.00 13.33 -0.38 0.63 -0.91 1.77
16.00 13.33 -0.38 0.63 -0.80 1.77
16.00 13.33 -0.38 0.63 -0.95 1.80
16.00 13.33 -0.38 0.63 -0.86 1.78
16.00 13.33 -0.38 0.63 -0.84 1.78
16.00 13.33 -0.38 0.63 -0.94 1.83
16.00 13.33 -0.38 0.63 -0.97 1.80
16.00 13.33 -0.38 0.63 -0.75 1.83
16.00 13.33 -0.38 0.63 -0.75 1.84
16.00 13.33 -0.38 0.63 -0.92 1.81
16.00 13.33 -0.38 0.63 -0.88 1.86
16.00 13.33 -0.38 0.63 -0.64 1.83
16.00 13.33 -0.38 0.63 -0.73 1.83
16.00 13.33 -0.38 0.63 -0.78 1.83
16.00 13.33 -0.38 0.63 -0.73 1.83
16.00 13.33 -0.38 0.63 -0.78 1.81
16.00 13.33 -0.38 0.63 -0.75 1.83
16.00 13.33 -0.38 0.63 -0.67 1.83
16.00 13.33 -0.38 0.63 -0.73 1.84
16.00 13.33 -0.38 0.63 -0.73 1.83
16.00 13.33 -0.38 0.63 -0.89 1.91
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -0.95 1.80
16.00 13.33 -0.38 0.63 -0.91 1.69
16.00 13.33 -0.38 0.63 -0.88 1.84
16.00 13.33 -0.38 0.63 -0.91 1.72
16.00 13.33 -0.38 0.63 -0.89 1.70
16.00 13.33 -0.38 0.63 -0.89 1.67
16.00 13.33 -0.38 0.63 -0.91 1.78
16.00 13.33 -0.38 0.63 -0.92 1.80
16.00 13.33 -0.38 0.63 -0.95 1.83
16.00 13.33 -0.38 0.63 -1.00 1.83
16.00 13.33 -0.38 0.63 -0.98 1.86
16.00 13.33 -0.38 0.63 -0.83 1.81
16.00 13.33 -0.38 0.63 -0.89 1.78
16.00 13.33 -0.38 0.63 -0.92 1.81
16.00 13.33 -0.38 0.63 -0.84 1.80
16.00 13.33 -0.38 0.63 -0.83 1.81
16.00 13.33 -0.38 0.63 -0.89 1.83
16.00 13.33 -0.38 0.63 -0.91 1.86
16.00 13.33 -0.38 0.63 -0.97 1.84
16.00 13.33 -0.38 0.63 -0.98 1.84
16.00 13.33 -0.38 0.63 -0.89 1.88
16.00 13.33 -0.38 0.63 -0.91 1.81
16.00 13.33 -0.38 0.63 -0.88 1.86
16.00 13.33 -0.38 0.63 -0.81 1.83
16.00 13.33 -0.38 0.63 -0.94 1.83
16.00 13.33 -0.38 0.63 -0.97 1.86
16.00 13.33 -0.38 0.63 -0.98 1.83
16.00 13.33 -0.38 0.63 -0.98 1.86
16.00 13.33 -0.38 0.63 -0.91 1.83
16.00 13.33 -0.38 0.63 -0.92 1.83
16.00 13.33 -0.38 0.63 -0.95 1.83
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -1.02 1.86
16.00 13.33 -0.38 0.63 -0.98 1.84
16.00 13.33 -0.38 0.63 -0.95 1.84
16.00 13.33 -0.38 0.63 -0.83 1.84
16.00 13.33 -0.38 0.63 -0.95 1.84
16.00 13.33 -0.38 0.63 -1.03 1.84
16.00 13.33 -0.38 0.63 -0.95 1.86
16.00 13.33 -0.38 0.63 -0.98 1.89
16.00 13.33 -0.38 0.63 -0.95 1.86
16.00 13.33 -0.38 0.63 -1.00 1.84
16.00 13.33 -0.38 0.63 -1.02 1.84
16.00 13.33 -0.38 0.63 -0.98 1.86
16.00 13.33 -0.38 0.63 -0.92 1.84
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -0.98 1.86
16.00 13.33 -0.38 0.63 -0.98 1.83
16.00 13.33 -0.38 0.63 -1.02 1.83
16.00 13.33 -0.38 0.63 -1.02 1.84
16.00 13.33 -0.38 0.63 -0.97 1.81
16.00 13.33 -0.38 0.63 -0.91 1.86
16.00 13.33 -0.38 0.63 -1.00 1.84
16.00 13.33 -0.38 0.63 -1.05 1.89
16.00 13.33 -0.38 0.63 -0.98 1.89
16.00 13.33 -0.38 0.63 -0.98 1.92
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -0.94 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -0.89 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.16 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -0.84 1.91
16.00 13.33 -0.38 0.63 -0.72 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.06 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -0.97 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -1.02 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.06 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.25 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.13 1.91
16.00 13.33 -0.38 0.63 -1.23 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.17 1.91
16.00 13.33 -0.38 0.63 -1.28 1.91
16.00 13.33 -0.38 0.63 -1.20 1.91
16.00 13.33 -0.38 0.63 -1.20 1.91
16.00 13.33 -0.38 0.63 -1.19 1.91
16.00 13.33 -0.38 0.63 -1.28 1.91
16.00 13.33 -0.38 0.63 -1.27 1.91
16.00 13.33 -0.38 0.63 -1.30 1.91
16.00 13.33 -0.38 0.63 -1.31 1.91
16.00 13.33 -0.38 0.63 -1.25 1.91
16.00 13.33 -0.38 0.63 -1.31 1.91
16.00 13.33 -0.38 0.63 -1.30 1.91
16.00 13.33 -0.38 0.63 -1.20 1.91
16.00 13.33 -0.38 0.63 -1.44 1.91
16.00 13.33 -0.38 0.63 -1.34 1.91
16.00 13.33 -0.38 0.63 -1.36 1.91
16.00 13.33 -0.38 0.63 -1.42 1.91
16.00 13.33 -0.38 0.63 -1.44 1.91
16.00 13.33 -0.38 0.63 -1.36 1.91
16.00 13.33 -0.38 0.63 -1.33 1.91
16.00 13.33 -0.38 0.63 -1.44 1.91
16.00 13.33 -0.38 0.63 -1.36 1.91
16.00 13.33 -0.38 0.63 -1.41 1.91
16.00 13.33 -0.38 0.63 -1.44 1.91
16.00 13.33 -0.38 0.63 -1.52 1.91
16.00 13.33 -0.38 0.63 -1.61 1.91
16.00 13.33 -0.38 0.63 -1.52 1.91
16.00 13.33 -0.38 0.63 -1.55 1.91
16.00 13.33 -0.38 0.63 -1.52 1.91
16.00 13.33 -0.38 0.63 -1.73 1.91
16.00 13.33 -0.38 0.63 -1.78 1.91
16.00 13.33 -0.38 0.63 -1.70 1.91
16.00 13.33 -0.38 0.63 -1.53 1.91
16.00 13.33 -0.38 0.63 -1.52 1.91
16.00 13.33 -0.38 0.63 -1.56 1.91
16.00 13.33 -0.38 0.63 -1.44 1.91
16.00 13.33 -0.38 0.63 -1.41 1.91
16.00 13.33 -0.38 0.63 -1.56 1.91
16.00 13.33 -0.38 0.63 -1.53 1.91
16.00 13.33 -0.38 0.63 -1.50 1.91
16.00 13.33 -0.38 0.63 -1.58 1.91
16.00 13.33 -0.38 0.63 -1.63 1.91
16.00 13.33 -0.38 0.63 -1.59 1.91
16.00 13.33 -0.38 0.63 -1.25 1.91
16.00 13.33 -0.38 0.63 -1.42 1.91
16.00 13.33 -0.38 0.63 -1.33 1.91
16.00 13.33 -0.38 0.63 -1.33 1.91
16.00 13.33 -0.38 0.63 -1.30 1.91
16.00 13.33 -0.38 0.63 -1.41 1.91
16.00 13.33 -0.38 0.63 -1.44 1.91
16.00 13.33 -0.38 0.63 -1.47 1.91
16.00 13.33 -0.38 0.63 -1.23 1.91
16.00 13.33 -0.38 0.63 -1.31 1.91
16.00 13.33 -0.38 0.63 -1.53 1.91
16.00 13.33 -0.38 0.63 -1.45 1.91
16.00 13.33 -0.38 0.63 -1.22 1.91
16.00 13.33 -0.38 0.63 -1.13 1.91
16.00 13.33 -0.38 0.63 -1.38 1.91
16.00 13.33 -0.38 0.63 -1.27 1.91
16.00 13.33 -0.38 0.63 -1.25 1.91
16.00 13.33 -0.38 0.63 -1.28 1.91
16.00 13.33 -0.38 0.63 -1.25 1.91
16.00 13.33 -0.38 0.63 -1.06 1.91
16.00 13.33 -0.38 0.63 -0.97 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -0.86 1.91
16.00 13.33 -0.38 0.63 -0.94 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -0.77 1.91
16.00 13.33 -0.38 0.63 -0.94 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -0.89 1.91
16.00 13.33 -0.38 0.63 -0.84 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.25 1.91
16.00 13.33 -0.38 0.63 -1.06 1.91
16.00 13.33 -0.38 0.63 -0.94 1.91
16.00 13.33 -0.38 0.63 -1.17 1.91
16.00 13.33 -0.38 0.63 -1.20 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.36 1.91
16.00 13.33 -0.38 0.63 -1.50 1.91
16.00 13.33 -0.38 0.63 -1.28 1.91
16.00 13.33 -0.38 0.63 -1.16 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -1.27 1.91
16.00 13.33 -0.38 0.63 -1.33 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -0.89 1.91
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.13 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -0.86 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -0.94 1.91
16.00 13.33 -0.38 0.63 -0.84 1.91
16.00 13.33 -0.38 0.63 -0.89 1.91
16.00 13.33 -0.38 0.63 -0.91 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -0.89 1.91
16.00 13.33 -0.38 0.63 -0.78 1.91
16.00 13.33 -0.38 0.63 -0.83 1.91
16.00 13.33 -0.38 0.63 -0.80 1.91
16.00 13.33 -0.38 0.63 -0.83 1.91
16.00 13.33 -0.38 0.63 -0.84 1.91
16.00 13.33 -0.38 0.63 -0.89 1.91
16.00 13.33 -0.38 0.63 -0.77 1.91
16.00 13.33 -0.38 0.63 -0.94 1.91
16.00 13.33 -0.38 0.63 -0.80 1.91
16.00 13.33 -0.38 0.63 -0.88 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -0.97 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -0.86 1.91
16.00 13.33 -0.38 0.63 -0.88 1.91
16.00 13.33 -0.38 0.63 -0.86 1.91
16.00 13.33 -0.38 0.63 -0.88 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.19 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -0.86 1.91
16.00 13.33 -0.38 0.63 -0.89 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -0.92 1.91
16.00 13.33 -0.38 0.63 -0.97 1.91
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.16 1.91
16.00 13.33 -0.38 0.63 -1.13 1.91
16.00 13.33 -0.38 0.63 -1.06 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.19 1.91
16.00 13.33 -0.38 0.63 -1.19 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.16 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -0.98 1.91
16.00 13.33 -0.38 0.63 -0.97 1.91
16.00 13.33 -0.38 0.63 -1.06 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.16 1.91
16.00 13.33 -0.38 0.63 -1.06 1.91
16.00 13.33 -0.38 0.63 -1.02 1.91
16.00 13.33 -0.38 0.63 -1.05 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.13 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -0.97 1.91
16.00 13.33 -0.38 0.63 -0.97 1.91
16.00 13.33 -0.38 0.63 -1.17 1.91
16.00 13.33 -0.38 0.63 -1.23 1.91
16.00 13.33 -0.38 0.63 -1.22 1.91
16.00 13.33 -0.38 0.63 -1.13 1.91
16.00 13.33 -0.38 0.63 -1.02 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.00 1.91
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -0.97 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.03 1.91
16.00 13.33 -0.38 0.63 -1.13 1.91
16.00 13.33 -0.38 0.63 -1.02 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -1.09 1.91
16.00 13.33 -0.38 0.63 -1.16 1.91
16.00 13.33 -0.38 0.63 -1.16 1.91
16.00 13.33 -0.38 0.63 -1.19 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.02 1.91
16.00 13.33 -0.38 0.63 -1.16 1.91
16.00 13.33 -0.38 0.63 -1.17 1.91
16.00 13.33 -0.38 0.63 -1.20 1.91
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.13 1.91
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.17 1.75
16.00 13.33 -0.38 0.63 -1.17 1.63
16.00 13.33 -0.38 0.63 -1.22 1.75
16.00 13.33 -0.38 0.63 -1.19 1.80
16.00 13.33 -0.38 0.63 -1.16 1.69
16.00 13.33 -0.38 0.63 -1.09 1.75
16.00 13.33 -0.38 0.63 -1.06 1.92
16.00 13.33 -0.38 0.63 -1.17 1.72
16.00 13.33 -0.38 0.63 -1.20 1.81
16.00 13.33 -0.38 0.63 -1.23 1.77
16.00 13.33 -0.38 0.63 -1.13 1.64
16.00 13.33 -0.38 0.63 -1.13 1.69
16.00 13.33 -0.38 0.63 -1.20 1.81
16.00 13.33 -0.38 0.63 -1.17 1.77
16.00 13.33 -0.38 0.63 -1.25 1.78
16.00 13.33 -0.38 0.63 -1.25 1.81
16.00 13.33 -0.38 0.63 -1.23 1.72
16.00 13.33 -0.38 0.63 -1.27 1.88
16.00 13.33 -0.38 0.63 -1.14 1.73
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.11 1.69
16.00 13.33 -0.38 0.63 -1.09 1.61
16.00 13.33 -0.38 0.63 -1.20 1.70
16.00 13.33 -0.38 0.63 -1.28 1.70
16.00 13.33 -0.38 0.63 -1.28 1.69
16.00 13.33 -0.38 0.63 -1.30 1.56
16.00 13.33 -0.38 0.63 -1.38 1.72
16.00 13.33 -0.38 0.63 -1.34 1.92
16.00 13.33 -0.38 0.63 -1.17 1.77
16.00 13.33 -0.38 0.63 -1.19 1.83
16.00 13.33 -0.38 0.63 -1.16 1.67
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.06 1.70
16.00 13.33 -0.38 0.63 -0.98 1.73
16.00 13.33 -0.38 0.63 -1.08 1.73
16.00 13.33 -0.38 0.63 -1.38 1.75
16.00 13.33 -0.38 0.63 -1.27 1.73
16.00 13.33 -0.38 0.63 -1.22 1.73
16.00 13.33 -0.38 0.63 -1.22 1.75
16.00 13.33 -0.38 0.63 -1.22 1.73
16.00 13.33 -0.38 0.63 -1.23 1.66
16.00 13.33 -0.38 0.63 -1.23 1.75
16.00 13.33 -0.38 0.63 -1.22 1.66
16.00 13.33 -0.38 0.63 -1.23 1.81
16.00 13.33 -0.38 0.63 -1.17 1.69
16.00 13.33 -0.38 0.63 -1.16 1.75
16.00 13.33 -0.38 0.63 -1.20 1.77
16.00 13.33 -0.38 0.63 -1.17 1.72
16.00 13.33 -0.38 0.63 -1.17 1.73
16.00 13.33 -0.38 0.63 -1.19 1.75
16.00 13.33 -0.38 0.63 -1.20 1.72
16.00 13.33 -0.38 0.63 -1.20 1.67
16.00 13.33 -0.38 0.63 -1.22 1.69
16.00 13.33 -0.38 0.63 -1.19 1.70
16.00 13.33 -0.38 0.63 -1.17 1.81
16.00 13.33 -0.38 0.63 -1.16 1.77
16.00 13.33 -0.38 0.63 -1.16 1.73
16.00 13.33 -0.38 0.63 -1.19 1.75
16.00 13.33 -0.38 0.63 -1.20 1.73
16.00 13.33 -0.38 0.63 -1.22 1.59
16.00 13.33 -0.38 0.63 -1.19 1.83
16.00 13.33 -0.38 0.63 -1.22 1.75
16.00 13.33 -0.38 0.63 -1.23 1.91
16.00 13.33 -0.38 0.63 -1.22 1.75
16.00 13.33 -0.38 0.63 -1.22 1.97
16.00 13.33 -0.38 0.63 -1.22 1.81
16.00 13.33 -0.38 0.63 -1.22 1.70
16.00 13.33 -0.38 0.63 -1.22 1.91
16.00 13.33 -0.38 0.63 -1.19 1.83
16.00 13.33 -0.38 0.63 -1.20 1.97
16.00 13.33 -0.38 0.63 -1.19 1.78
16.00 13.33 -0.38 0.63 -1.17 2.03
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.19 1.94
16.00 13.33 -0.38 0.63 -1.14 2.00
16.00 13.33 -0.38 0.63 -1.16 2.17
16.00 13.33 -0.38 0.63 -1.14 2.09
16.00 13.33 -0.38 0.63 -1.17 2.05
16.00 13.33 -0.38 0.63 -1.16 2.13
16.00 13.33 -0.38 0.63 -1.17 1.95
16.00 13.33 -0.38 0.63 -1.17 2.17
16.00 13.33 -0.38 0.63 -1.19 1.86
16.00 13.33 -0.38 0.63 -1.20 2.08
16.00 13.33 -0.38 0.63 -1.20 2.11
16.00 13.33 -0.38 0.63 -1.23 2.33
16.00 13.33 -0.38 0.63 -1.27 2.16
16.00 13.33 -0.38 0.63 -1.30 4.41
16.00 13.33 -0.38 0.63 -1.34 7.81
16.00 13.33 -0.38 0.63 -1.23 6.14
16.00 13.33 -0.38 0.63 -1.16 2.92
16.00 13.33 -0.38 0.63 -1.06 1.66
16.00 13.33 -0.38 0.63 -1.17 1.34
16.00 13.33 -0.38 0.63 -1.14 1.41
16.00 13.33 -0.38 0.63 -1.22 1.47
16.00 13.33 -0.38 0.63 -1.22 1.47
16.00 13.33 -0.38 0.63 -1.19 1.56
16.00 13.33 -0.38 0.63 -1.19 1.53
16.00 13.33 -0.38 0.63 -1.20 1.59
16.00 13.33 -0.38 0.63 -1.23 1.66
16.00 13.33 -0.38 0.63 -1.25 1.75
16.00 13.33 -0.38 0.63 -1.28 1.75
16.00 13.33 -0.38 0.63 -1.27 1.75
16.00 13.33 -0.38 0.63 -1.30 1.89
16.00 13.33 -0.38 0.63 -1.22 1.89
16.00 13.33 -0.38 0.63 -1.19 1.95
16.00 13.33 -0.38 0.63 -1.27 2.02
16.00 13.33 -0.38 0.63 -1.38 2.02
16.00 13.33 -0.38 0.63 -1.31 2.05
16.00 13.33 -0.38 0.63 -1.20 2.06
16.00 13.33 -0.38 0.63 -1.27 2.00
16.00 13.33 -0.38 0.63 -1.36 2.05
16.00 13.33 -0.38 0.63 -1.23 2.16
16.00 13.33 -0.38 0.63 -1.08 2.25
16.00 13.33 -0.38 0.63 -1.13 2.20
16.00 13.33 -0.38 0.63 -1.14 2.19
16.00 13.33 -0.38 0.63 -1.30 2.19
16.00 13.33 -0.38 0.63 -1.02 1.98
16.00 13.33 -0.38 0.63 -1.22 2.23
16.00 13.33 -0.38 0.63 -1.14 2.08
16.00 13.33 -0.38 0.63 -1.09 2.25
16.00 13.33 -0.38 0.63 -1.31 2.06
16.00 13.33 -0.38 0.63 -1.13 2.13
16.00 13.33 -0.38 0.63 -1.05 2.17
16.00 13.33 -0.38 0.63 -1.22 2.23
16.00 13.33 -0.38 0.63 -1.14 2.20
16.00 13.33 -0.38 0.63 -1.17 2.16
16.00 13.33 -0.38 0.63 -1.36 2.20
16.00 13.33 -0.38 0.63 -1.23 2.33
16.00 13.33 -0.38 0.63 -1.27 2.27
16.00 13.33 -0.38 0.63 -1.06 2.13
16.00 13.33 -0.38 0.63 -1.14 2.16
16.00 13.33 -0.38 0.63 -1.19 2.13
16.00 13.33 -0.38 0.63 -1.17 1.89
16.00 13.33 -0.38 0.63 -1.28 1.89
16.00 13.33 -0.38 0.63 -1.22 1.86
16.00 13.33 -0.38 0.63 -1.31 1.81
16.00 13.33 -0.38 0.63 -1.16 1.88
16.00 13.33 -0.38 0.63 -1.28 1.81
16.00 13.33 -0.38 0.63 -1.30 1.81
16.00 13.33 -0.38 0.63 -1.28 1.84
16.00 13.33 -0.38 0.63 -1.38 1.80
16.00 13.33 -0.38 0.63 -1.08 1.44
16.00 13.33 -0.38 0.63 -1.20 1.47
16.00 13.33 -0.38 0.63 -1.25 1.58
16.00 13.33 -0.38 0.63 -1.06 1.61
16.00 13.33 -0.38 0.63 -1.20 1.30
16.00 13.33 -0.38 0.63 -1.27 1.39
16.00 13.33 -0.38 0.63 -1.33 1.58
16.00 13.33 -0.38 0.63 -1.33 1.36
16.00 13.33 -0.38 0.63 -1.41 1.45
16.00 13.33 -0.38 0.63 -1.42 1.33
16.00 13.33 -0.38 0.63 -1.50 1.53
16.00 13.33 -0.38 0.63 -1.45 1.64
16.00 13.33 -0.38 0.63 -1.30 1.58
16.00 13.33 -0.38 0.63 -1.20 1.77
16.00 13.33 -0.38 0.63 -1.30 1.73
16.00 13.33 -0.38 0.63 -1.17 1.67
